ID;Estado;Cidade;Nome;Categoria;Endereco;Site;Fonte;Telefones;Emails;WhatsApp;Instagram;Facebook;LinkedIn;Distancia (km)
13859;PR;Sarandi;"Exame Toxicológico - Sarandi-PR - RM SAUDE";OUTROS;"";https://www.sodretox.com.br/exame-toxicologico-sarandi-pr-rm-saude-laboratorio-e-diagnostico-por-imagem-sarandipr-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";416
13861;PR;Sarandi;"Exames Toxicológicos Sarandi";OUTROS;"";https://www.exametoxicologico.com.br/exames-toxicologicos-parana/sarandi-exames-toxicologicos-parana/;serper;"4432641920,4432642221,554432642221";"";"wa.me/5511945890504";"";"facebook.com/toxicologiapardini.exametoxicologico";"";416
13862;PR;Sarandi;"Laboratório Santa Paula - Institucional";LABORATORIO_ANALISES;"";https://laboratoriosantapaula.com.br/institucional/?cidade=Sarandi;serper;"4432641920,44999871733";"contato@laboratoriosantapaula.com.br";"wa.me/44999871733";"";"";"";416
13863;SC;Santa Terezinha do Progresso;"Inseminação - Prefeitura de Santa Terezinha do ...";OUTROS;"";https://staterezinhaprogresso.sc.gov.br/cartaservicos/carta-servico-9096/;serper;"";"";"";"";"";"";178
13867;SC;Santa Terezinha do Progresso;"Médicos Especialistas em Santa-terezinha-do-progresso SC";OUTROS;"";https://facilconsulta.com.br/site/especialidade/regiao/sc/santa-terezinha-do-progresso;serper;"55539810741,55539914599";"";"api.whatsapp.com/send?phone=5553991459934";"instagram.com/facilconsulta";"facebook.com/FacilConsulta";"linkedin.com/company/facilconsulta";178
13868;SC;Santa Terezinha do Progresso;"Unifert Centro Avançado de Reprodução Humana";REPRODUCAO_HUMANA;"";https://unifert.com.br/;serper;"552732004818,55279888448,55279970210";"";"api.whatsapp.com/send?phone=5527988844818,api.whatsapp.com/send?phone=5527997021034";"instagram.com/clinica_unifert,instagram.com/unifert";"facebook.com/unifert";"linkedin.com/company/clinica-unifert";178
13876;SC;Santa Terezinha do Progresso;"Centro de Reprodução Assistida · Nossa Família";REPRODUCAO_HUMANA;"";https://fertibc.com.br/sobre-nos/nossa-familia;serper;"04731702030,06515482349,55479966270";"atendimento@fertibc.com.br,educacaocontinuada@fertibc.com.br";"api.whatsapp.com/send?phone=5547996627020";"instagram.com/fertibc";"";"";178
13878;SC;Santa Terezinha do Progresso;"Sobre a marca - Meu Exame";OUTROS;"";https://meuexamelab.com.br/quem-somos/;serper;"55493199300";"";"wa.me/554931993003";"instagram.com/meuexamefranchising";"facebook.com/meuexamefranchising";"linkedin.com/company/meu-exame";178
13879;SC;Santa Terezinha do Progresso;"Laboratório Santa Terezinha";LABORATORIO_ANALISES;"";https://santaterezinhalab.com.br/;serper;"";"";"";"";"";"";178
13881;SC;Santa Terezinha do Progresso;"Genolab Genetica Avancada em Blumenau, SC - 05.951 ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/05951411000348-genolab-laboratorio-de-analises-geneticas-imunogeneticas-clinicas-pesquisas-e-vacinas-ltda;serper;"05951411000,63538418000,80069859000";"";"";"";"";"";178
13882;SC;Santa Terezinha do Progresso;"DemandaSC - SC Mais Inovação";OUTROS;"";https://www.scmaisinovacao.scti.sc.gov.br/demandasc-overview-new.php?aWRfYXJlYT0yJnJlZ2lhbz1BTUVSSU9TJm11bmljaXBpbz00MjE1Njg3JmQ9ODgzNzU4MTgyNQ==;serper;"55489913688,5548991368846";"scmaisinovacao@scti.gov.br";"";"instagram.com/GovernoSC,instagram.com/scmaisinovacao";"facebook.com/governosc";"";178
13883;SC;Santa Terezinha do Progresso;"Medicina Reprodutiva em Santa Terezinha do Progresso";REPRODUCAO_HUMANA;"";https://spotway.com.br/sc/santaterezinhadoprogresso/segmento/medicina-reprodutiva;serper;"1236312118";"";"";"";"";"";178
13886;SC;Santa Terezinha do Progresso;"LaborCenter – LaborCenter SC";LABORATORIO_ANALISES;"";https://laborcenter.com.br/;serper;"19519459858";"";"";"instagram.com/laborcenter.taio";"";"";178
13887;SC;Santa Terezinha do Progresso;"Faima Analises Clinicas Ltda em Santa Terezinha do ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/14439041000789-faima-analises-clinicas-ltda;serper;"14439041000,63538418000,80069859000";"";"";"";"";"";178
13888;SC;Santa Terezinha do Progresso;"Centro de Recuperação com Acolhimento Masculino Contato ...";OUTROS;"";https://www.ctaltovale.com.br/clinica/centro-de-recuperacao-para-dependentes-quimicos/centro-de-recuperacao-com-atendimento-medico-na-unidade/centro-de-recuperacao-com-acolhimento-masculino-contato-santa-terezinha-do-progresso;serper;"47984276659,47984960097,55479849600";"ctaltovale@hotmail.com";"";"";"facebook.com/ctalto.vale";"";178
13893;SC;Santa Terezinha do Progresso;"Laboratórios Clínicos em Santa Terezinha do Progresso, SC";OUTROS;"";https://www.solutudo.com.br/empresas/sc/sta-terezinha-progresso/laboratorios+clinicos?pagina=1;serper;"";"";"";"";"";"";178
13894;SC;Santa Terezinha do Progresso;"Ficha Estabelecimento - Modulo Conjunto";OUTROS;"";https://cnes2.datasus.gov.br/Mod_Conjunto.asp?VCo_Unidade=2302509639330;serper;"23025096393";"";"";"";"";"";178
13895;SC;Santa Terezinha do Progresso;"Laboratório Santa Terezinha em todas as cidades, Bairro";OUTROS;"";https://www.guiamultiplo.com.br/cadastro/laboratorio-santa-terezinha/10341;serper;"4932217800,55499880458";"";"";"instagram.com/guiamultiplo";"facebook.com/guiamultiplo";"";178
13899;SC;Santa Terezinha do Progresso;"Login - LABORATÓRIO SANTA TEREZINHA";OUTROS;"";https://www.labsantaterezinha.com.br/logins/login;serper;"";"";"";"";"";"";178
13900;SC;Santa Terezinha do Progresso;"CnesWeb - Cadastro Nacional de Estabelecimentos de Saúde";OUTROS;"";http://cnes2.datasus.gov.br/Mod_Ind_Especialidades_Listar.asp?VTipo=144&VListar=1&VEstado=42&VMun=&VComp=201208&VTerc=1&VServico=&VClassificacao=&VAmbu=&VAmbuSUS=&VHosp=&VHospSus=;serper;"42080026935,42150025216,42169067955";"";"";"";"";"";178
13902;SC;Santa Terezinha do Progresso;"Médico Geneticista Molecular em SANTA TEREZINHA DO ...";OUTROS;"";https://santaterezinhadoprogresso.skylinq.com.br/emprego-geneticista-molecular-categoria-10935.htm;serper;"";"";"";"";"";"";178
13903;SC;Santa Terezinha do Progresso;"Exames Laboratoriais";OUTROS;"";https://staterezinhaprogresso.sc.gov.br/cartaservicos/carta-servico-7466/;serper;"";"";"";"";"";"";178
13906;SC;Santa Terezinha do Progresso;"Unidades Básicas de Saúde";OUTROS;"";https://staterezinhaprogresso.sc.gov.br/cartaservicos/carta-servico-7415/;serper;"";"";"";"";"";"";178
13908;RS;Ijuí;"Medicina Reprodutiva em Ijuí - Clínica Dias";REPRODUCAO_HUMANA;"";https://www.clinicadiasijui.com.br/noticias/medicina-reprodutiva-em-ijui/;serper;"5533328808";"clinicadias.secretaria@gmail.com";"";"";"facebook.com/sharer.php";"";272
13909;RS;Ijuí;"Clínica Dias – Psicologia Clínica, Ginecologia e Obstetrícia";OUTROS;"";https://www.clinicadiasijui.com.br/;serper;"5533328808";"clinicadias.secretaria@gmail.com";"";"";"";"";272
13911;RS;Ijuí;"Dr. Jorge Amaral";REPRODUCAO_HUMANA;"";https://drjorgeamaral.com.br/;serper;"5533327047,61555487186";"contato@drjorgeamaral.com.br";"";"instagram.com/drjorgeamaral";"facebook.com/profile.php";"";272
13915;RS;Ijuí;"Tratamentos de Infertilidade para Homens: Descobrindo as ...";REPRODUCAO_HUMANA;"";https://centroavancadodeurologia.com.br/blog/tratamentos-de-infertilidade-para-homens-descobrindo-as-causas-e-solucoes/;serper;"";"";"";"";"";"";272
13916;RS;Ijuí;"Com dificuldades para engravidar, casal de Ijuí recorre à ...";REPRODUCAO_HUMANA;"";https://ijuinews.com.br/index.php?m=news&a=detail&id=7780;serper;"55991152517,61556345923";"abeloliveirabm@hotmail.com";"";"instagram.com/busnello_advocacia";"facebook.com/profile.php,facebook.com/valdemar.mattos.71";"";272
13917;RS;Ijuí;"Tratamentos - Clínica Dias";REPRODUCAO_HUMANA;"";https://www.clinicadiasijui.com.br/tratamentos/;serper;"5533328808";"clinicadias.secretaria@gmail.com";"";"";"";"";272
13918;RS;Ijuí;"UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO ...";REPRODUCAO_HUMANA;"";https://bibliodigital.unijui.edu.br/bitstreams/fb5f2ca9-eb3f-4d14-a4ba-50fdd4b7eafd/download;serper;"";"";"";"";"";"";272
13919;RS;Ijuí;"Inseminação Artificial em Ijuí / RS";OUTROS;"";https://www.clinicaconsulta.com.br/inseminacao-artificial-em-ijui-rs;serper;"";"";"";"instagram.com/clinicaconsulta";"";"";272
13924;RS;Ijuí;"Bases para Formação de um Embriologista";REPRODUCAO_HUMANA;"";https://www.unijui.edu.br/estude/educacao-continuada/qualificacao-profissional/bases-para-formaco-de-um-embriologista-atuaco-em-laboratrio-de-reproduco-assistida-194;serper;"55553332020,555533320200";"";"";"instagram.com/unijui";"facebook.com/unijui";"";272
13925;RS;Ijuí;"Clínica Fertilidade&Vida – Seu sonho cada vez mais perto";REPRODUCAO_HUMANA;"";http://fertilidadevida.com.br/;serper;"5519982030014";"";"";"instagram.com/fertilidadeevida";"facebook.com/clinicafertilidadevida";"";272
13926;RS;Ijuí;"Inseminação artificial caseira: dificuldade de acesso à ...";REPRODUCAO_HUMANA;"";https://dspace.almg.gov.br/handle/11037/64290;serper;"";"";"";"instagram.com/assembleiademinas";"facebook.com/assembleiademinas";"";272
13927;RS;Ijuí;"Exames Genéticos - Oncoclínicas IOI";OUTROS;"";https://ioi.med.br/oncologia/exames-de-diagnostico/;serper;"55559916279";"";"api.whatsapp.com/send?phone=5555991627978";"instagram.com/ioi.med";"facebook.com/ioi.med";"linkedin.com/company/ioimed";272
13929;RS;Ijuí;"Unilab - Laboratório de Análises Clínicas da Unijuí";LABORATORIO_ANALISES;"";https://pnipe.mcti.gov.br/laboratory/1541;serper;"";"";"";"";"";"";272
13930;RS;Ijuí;"Unidade Ijuí - IPPF";OUTROS;"";https://www.ippf.com.br/unidades/unidade-ijui/;serper;"4832090235,5433273327,5531950828";"ippf@ippf.com.br";"";"instagram.com/patologia.ippf";"facebook.com/patologia.ippf";"linkedin.com/company/patologia-ippf";272
13932;RS;Ijuí;"Onde encontrar um médico geneticista no RS?";LABORATORIO_GENETICA;"";https://www.sbgm.org.br/detalhe.aspx?id=6307&area=4;serper;"";"";"";"instagram.com/sbgm_genetica";"facebook.com/sociedadebrasileirageneticamedica";"linkedin.com/company/sociedade-brasileira-de-gen";272
13934;RS;Ijuí;"Quem Somos";OUTROS;"";https://ijuipatologia.com.br/quem-somos/;serper;"5533327110";"ijuipatologia@gmail.com";"";"instagram.com/ijui.patologia";"";"";272
13936;RS;Ijuí;"ONCOCLÍNICAS IJUÍ";OUTROS;"";https://grupooncoclinicas.com/unidades/oncoclinicas-ijui/;serper;"55112847590,5530249888";"";"api.whatsapp.com/send?phone=551128475900";"instagram.com/grupooncoclinicas";"facebook.com/GrupoOncoclinicas";"linkedin.com/company/rede-oncocl";272
13937;RS;Ijuí;"IOI - Instituto de Oncologia de Ijuí Início - Oncoclínicas IOI";OUTROS;"";https://ioi.med.br/;serper;"5531950505,55559916279";"";"api.whatsapp.com/send?phone=5555991627978,wa.me/5555991627978";"instagram.com/ioi.med";"facebook.com/ioi.med";"linkedin.com/company/ioimed";272
13938;RS;Ijuí;"Instituto de Anatomia Patologica e Citopatologia Dkj Lt em ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/10748403000258-instituto-de-anatomia-patologica-e-citopatologia-dkj-ltda;serper;"10748403000,63155491000,96743893000";"";"";"";"";"";272
13939;RS;Ijuí;"Sobre - IPPF - Patologia e Biologia Molecular | Passo ...";OUTROS;"";https://www.ippf.com.br/sobre/;serper;"4832090235,5433273327,5531950828";"ippf@ippf.com.br";"";"instagram.com/patologia.ippf";"facebook.com/patologia.ippf";"linkedin.com/company/patologia-ippf";272
13940;RS;Ijuí;"Ijuí Patologia – – Anatomia Patológica e Citopatologia –";OUTROS;"";https://ijuipatologia.com.br/;serper;"5533327110";"ijuipatologia@gmail.com";"";"instagram.com/ijui.patologia";"";"";272
13943;RS;Ijuí;"Unidades - Laboratorio RG";OUTROS;"";https://laboratoriorg.com.br/unidades/;serper;"5137159980,63798135291";"";"";"instagram.com/rocha_gonzatti";"facebook.com/profile.php";"";272
13950;RS;Ijuí;"Ijuí oferece exame de rastreamento molecular de HPV";OUTROS;"";https://www.ijui.rs.gov.br/noticia/3738/ijui-oferece-exame-de-rastreamento-molecular-de-hpv/;serper;"5533318200,55553331820";"ouvidoria@ijui.rs.gov.br";"wa.me/555533318200";"instagram.com/prefeituradeijui";"facebook.com/prefeituradeijui";"";272
13952;RS;Ijuí;"Eberle - Laboratório de Análises Clinicas";OUTROS;"";https://laboratorioeberle.com.br/;serper;"5533327610,55984330620,55984330621";"laboratorio.eberle@gmail.com,laboratorio.eberle@yahoo.com.br";"";"instagram.com/laboratorio_eberle";"facebook.com/eberlelaboratorio";"";272
13953;RS;Ijuí;"Laboratório Martel - Análises Clinicas Automatizadas";OUTROS;"";https://laboratoriomartel.com.br/;serper;"55553332546";"martellaboratorio@gmail.com";"";"instagram.com/laboratoriomartel";"facebook.com/laboratoriomartel";"";272
13954;RS;Coronel Barros;"Consolidado em 15/09/2023, conforme Edital n° 02.";OUTROS;"";https://www.coronelbarros.rs.gov.br/concurso/download/2080/;serper;"";"";"";"";"";"";285
13955;RS;Coronel Barros;"concurso público para provimento de cargos";REPRODUCAO_HUMANA;"";https://coronelbarros.rs.gov.br/concurso/download/1011/;serper;"";"";"";"";"";"";285
13956;RS;Coronel Barros;"O direito sucessório dos filhos concebidos por ...";OUTROS;"";https://ibdfam.org.br/artigos/1798/O+direito+sucess%C3%B3rio+dos+filhos+concebidos+por;serper;"3133249280";"";"wa.me/";"instagram.com/ibdfam";"facebook.com/ibdfam";"linkedin.com/company/ibdfam";285
13958;RS;Coronel Barros;"Realizando seu sonho de formar uma família com ...";REPRODUCAO_HUMANA;"";https://pronascer.com.br/novo/;serper;"";"";"";"";"";"";285
13959;RS;Coronel Barros;"Projeto de Lei nº";OUTROS;"";https://www.camaracoronelbarros.rs.gov.br/projeto/download/download/2549/;serper;"";"";"";"";"";"";285
13960;RS;Coronel Barros;"Seu Médico - ANTONIO DE BARROS LOPES";OUTROS;"";https://www.hospitalmoinhos.org.br/institucional/seuMedico/detalhes/antonio-de-barros-lopes-26045;serper;"5133143300,5133143434";"";"api.whatsapp.com/send?phone=5133143434";"instagram.com/hospitalmoinhosdevento";"facebook.com/HospitalMoinhos";"linkedin.com/company/hospital-moinhos-de-vento";285
13961;RS;Coronel Barros;"Centro de Genética da Reprodução";LABORATORIO_GENETICA;"";https://cgrabarros.pt/centro-de-genetica-da-reproducao/;serper;"";"geral@cgrabarros.pt";"";"instagram.com/cgrabarros";"facebook.com/cgrabarros";"linkedin.com/company/centro-de-gen";285
13962;RS;Coronel Barros;"estado do rio grande do sul";OUTROS;"";https://www.coronelbarros.rs.gov.br/legislacao/download-lei/3045/;serper;"";"";"";"";"";"";285
13963;RS;Coronel Barros;"Serviços de Saúde - Coronel Barros";OUTROS;"";http://www.coronelbarros.rs.gov.br/pagina/39/servicos-de-saude;serper;"55559998337";"gabinete@coronelbarros.rs.gov.br";"wa.me/5555999833712";"instagram.com/prefeituradecoronelbarros";"facebook.com/pmcelbarrosoficial";"";285
13964;RS;Coronel Barros;"Biofertil – Instituto Médico de Reprodução Humana";REPRODUCAO_HUMANA;"";https://biofertil.med.br/;serper;"55839888278";"";"wa.me/5583988827889";"";"";"";285
13965;RS;Coronel Barros;"Reprodução Assistida para as famílias ectogenéticas ...";REPRODUCAO_HUMANA;"";https://ibdfam.org.br/artigos/1716/Reprodu%C3%A7%C3%A3o+Assistida+para+as+fam%C3%ADlias+ectogen%C3%A9ticas+reclama+legisla%C3%A7%C3%A3o;serper;"3133249280";"";"wa.me/";"instagram.com/ibdfam";"facebook.com/ibdfam";"linkedin.com/company/ibdfam";285
13966;RS;Coronel Barros;"Centervac Agropecuaria LTDA - 97552524000127 ...";OUTROS;"";https://cnpj.biz/97552524000127;serper;"";"";"";"";"";"";285
13967;RS;Coronel Barros;"Fertilização in Vitro (FIV)";REPRODUCAO_HUMANA;"";https://cgrabarros.pt/tratamento-fertilidade/fertilizacao-in-vitro-fiv/;serper;"";"geral@cgrabarros.pt";"";"instagram.com/cgrabarros";"facebook.com/cgrabarros";"linkedin.com/company/centro-de-gen";285
13971;RS;Coronel Barros;"Coronel Barros";OUTROS;"";https://hemovita.com.br/coronel-barros/;serper;"5533325556,5533325805,5533329808";"";"";"";"facebook.com/HemovitaAnalisesClinicas";"";285
13975;RS;Coronel Barros;"Laboratorio de Analises Clinicas Lab Cel Ltda em Coronel ...";OUTROS;"";https://www.econodata.com.br/consulta-empresa/20032617000104-laboratorio-de-analises-clinicas-lab-cel-ltda;serper;"20032617000,74703174000,87382867000";"";"";"";"";"";285
13976;RS;Coronel Barros;"Ficha Estabelecimento - Modulo Conjunto";OUTROS;"";https://cnes2.datasus.gov.br/Mod_Conjunto.asp?VCo_Unidade=4305877554540;serper;"43058775545";"";"";"";"";"";285
13977;RS;Coronel Barros;"edital de concurso público nº 01/2015";OUTROS;"";https://www.coronelbarros.rs.gov.br/concurso/download/1027/;serper;"";"";"";"";"";"";285
13980;RS;Coronel Barros;"Sementes Costa Beber";LABORATORIO_GENETICA;"";http://sementescostabeber.com.br/;serper;"83671007954";"";"";"instagram.com/sementescostabeber";"facebook.com/SementesCostaBeber";"";285
13986;RS;Coronel Barros;"Unigen - Identificação pelo DNA";OUTROS;"";https://www.unigen.com.br/?srsltid=AfmBOoqg6-PTq9hVW2_fRaBMDBbHmqJweLGCfYojPwaZY5NteQ7JpNC7;serper;"1122811428,11966038461,24376769521";"atendimento@unigen.com.br";"api.whatsapp.com/send?phone=5511959471045,api.whatsapp.com/send?phone=5511966038461";"instagram.com/novaunigen";"facebook.com/novaunigen";"";285
13990;RS;Coronel Barros;"CnesWeb - Cadastro Nacional de Estabelecimentos de Saúde";LABORATORIO_ANDROLOGIA;"";http://cnes2.datasus.gov.br/Mod_Status_Carga_Arquivos.asp?nom_arq=CNES4314900506202314400520234480.BCK;serper;"43149008261,43149022641,43149041766";"";"";"";"";"";285
13991;RS;Coronel Barros;"Senado Federal - Transparência";OUTROS;"";https://www.senado.leg.br/transparencia/liccontr/contratos/empresas.asp?q=A%20&%20C%20EVENTOS%20E%20PROMO%C3%87%C3%95ES%20LTDA.;serper;"20409327000,22872070000,35836760000";"";"";"";"";"";285
13994;RS;Coronel Barros;"LABORATORIO DE ANALISES CLINICAS LAB CEL LTDA";OUTROS;"";https://empresas.serasaexperian.com.br/consulta-gratis/LABORATORIO-DE-ANALISES-CLINICAS-LAB-CEL-LTDA-20032617000104;serper;"29397972722";"";"";"instagram.com/serasa_experian";"facebook.com/serasaexperian";"linkedin.com/company/serasaexperian";285
13995;RS;Coronel Barros;"Laboratórios Clínicos em Coronel Barros, RS";OUTROS;"";https://www.solutudo.com.br/empresas/rs/cel-barros/laboratorios+clinicos?pagina=1;serper;"";"";"";"";"";"";285
13996;RS;Coronel Barros;"Lista de Empresas de Analises Clinicas em Coronel Barros, RS";OUTROS;"";https://www.econodata.com.br/empresas/rs-coronel-barros/busca-analises-clinicas;serper;"20032617000";"";"";"instagram.com/econodata.br";"facebook.com/econodata";"linkedin.com/company/econodata";285
13998;RS;Coronel Barros;"Licitação - O Município de CORONEL BARROS comunica aos ...";OUTROS;"";https://www.coronelbarros.rs.gov.br/licitacao/detalhe/20/o-municipio-de-coronel-barros-comunica-aos-interessados-que-esta-procedendo-chamada-publica-para-fins-de-credenciamento-de-laboratorios-de-analises-clinicas-para-prestacao-de-servicos-de-exames-laboratoriais-com-pagamento-as-pessoas-juridicas-o/;serper;"55559998337";"gabinete@coronelbarros.rs.gov.br";"wa.me/5555999833712";"instagram.com/prefeituradecoronelbarros";"facebook.com/pmcelbarrosoficial";"";285
